,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
ACSA1,0.0,0.4,2.2,8.6,20.6,39.7,66.7,102.8,148.8,,,,
BEPE,0.0,0.4,2.5,9.6,9.6,9.6,9.6,9.6,9.6,,,,
CESI4,0.0,0.1,2.3,9.1,21.9,41.7,69.0,69.0,69.0,,,,
CICA,0.0,0.6,3.2,11.5,26.3,48.4,78.5,117.4,117.4,,,,
FREX_H,0.0,0.1,2.2,6.8,13.9,13.9,13.9,13.9,13.9,,,,
FRHO,0.0,0.1,2.2,8.3,19.6,36.8,60.4,90.8,128.3,,,,
FRAN_R,0.0,0.2,3.0,9.5,19.8,34.0,34.0,34.0,34.0,,,,
FRPE_M,0.0,0.1,2.3,7.3,7.3,7.3,7.3,7.3,7.3,,,,
FRVE_G,0.0,0.1,1.7,8.0,20.9,42.2,42.2,42.2,42.2,,,,
GIBI,0.0,0.4,2.4,9.1,21.6,41.0,41.0,41.0,41.0,,,,
GLTR,0.0,0.4,3.2,13.0,31.9,61.5,102.9,157.3,157.3,,,,
KOPA,0.0,0.4,2.6,9.5,22.4,42.2,42.2,42.2,42.2,,,,
LAIN,0.0,0.3,1.6,1.6,1.6,1.6,1.6,1.6,1.6,,,,
LIST,0.0,0.4,2.3,8.3,19.4,36.5,60.3,91.4,91.4,,,,
MAGR,0.0,0.4,2.4,9.0,21.3,21.3,21.3,21.3,21.3,,,,
PHCA,0.5,0.9,1.7,2.4,3.0,3.5,3.9,4.2,4.2,,,,
PHDA4,0.4,1.1,1.7,2.3,3.0,3.6,4.2,4.9,4.9,,,,
PIBR2,0.0,0.1,1.6,5.9,13.4,13.4,13.4,13.4,13.4,,,,
PICH,0.0,0.3,2.1,8.1,19.8,19.8,19.8,19.8,19.8,,,,
PICO5,0.0,0.2,1.4,5.7,5.7,5.7,5.7,5.7,5.7,,,,
PIRA,0.0,0.2,1.4,5.6,14.1,27.6,46.4,70.3,98.8,,,,
PITH,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,,,,
PLAC,0.0,0.1,2.5,9.9,24.0,46.5,46.5,46.5,46.5,,,,
PYCA_B,0.0,0.1,2.3,8.7,20.6,20.6,20.6,20.6,20.6,,,,
PYKA,0.0,0.3,1.8,6.3,14.2,25.7,25.7,25.7,25.7,,,,
QUIL2,0.0,0.2,4.4,18.7,46.5,90.7,153.4,153.4,153.4,,,,
WARO,0.3,1.7,3.2,4.4,5.4,6.0,6.4,6.4,6.4,,,,
ZESE,0.0,0.1,2.3,8.8,21.2,40.5,67.9,67.9,67.9,,,,
BDL OTHER,0.0,0.1,2.3,9.1,21.9,41.7,69.0,69.0,69.0,,,,
BDM OTHER,0.0,0.1,2.3,8.7,20.6,20.6,20.6,20.6,20.6,,,,
BDS OTHER,0.0,0.3,1.6,1.6,1.6,1.6,1.6,1.6,1.6,,,,
BEL OTHER,0.0,0.2,4.4,18.7,46.5,90.7,153.4,153.4,153.4,,,,
BEM OTHER,0.0,0.6,3.2,11.5,26.3,48.4,78.5,117.4,117.4,,,,
BES OTHER,0.0,0.3,1.8,6.3,14.2,25.7,25.7,25.7,25.7,,,,
CEL OTHER,0.0,0.2,1.4,5.6,14.1,27.6,46.4,70.3,98.8,,,,
CEM OTHER,0.0,0.1,1.6,5.9,13.4,13.4,13.4,13.4,13.4,,,,
CES OTHER,0.0,0.2,1.4,5.7,5.7,5.7,5.7,5.7,5.7,,,,
PEL OTHER,0.5,0.9,1.7,2.4,3.0,3.5,3.9,4.2,4.2,,,,
PEM OTHER,0.4,1.1,1.7,2.3,3.0,3.6,4.2,4.9,4.9,,,,
PES OTHER,0.9,1.7,3.2,4.4,5.4,6.0,6.4,6.4,6.4,,,,
