,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,
BRPO,2.4,13.6,46.3,119.6,119.6,119.6,119.6,119.6,119.6,,,
CICA,13.1,48.5,124.1,267.3,458.7,698.4,986.5,986.5,986.5,,,
EUSI,8.7,33.3,88.5,196.4,343.2,529.2,754.2,754.2,754.2,,,
FRUH,12.6,46.6,119.9,259.1,445.7,679.7,961.0,1289.8,1666.0,,,
FRVEG,3.5,48.7,112.1,219.6,219.6,219.6,219.6,219.6,219.6,,,
GIBI,2.2,31.3,92.3,219.7,399.9,632.7,632.7,632.7,632.7,,,
JAMI,11.0,46.3,132.1,308.0,554.3,554.3,554.3,554.3,554.3,,,
LAIN,8.0,40.5,130.4,327.2,327.2,327.2,327.2,327.2,327.2,,,
LIST,9.3,39.2,112.0,261.5,470.6,739.6,1068.3,1068.3,1068.3,,,
LITU,13.5,52.0,138.7,308.2,539.5,832.4,832.4,832.4,832.4,,,
MAGR,2.8,26.5,107.4,299.7,588.6,974.2,1456.3,1456.3,1456.3,,,
PIBR2,8.1,29.3,73.8,156.9,267.1,404.4,568.9,568.9,568.9,,,
PICA,5.8,26.9,82.1,199.6,367.5,585.7,854.2,1173.0,1542.0,,,
PICH,10.9,50.1,152.7,152.7,152.7,152.7,152.7,152.7,152.7,,,
PLAC,7.2,77.6,195.9,417.0,710.3,710.3,710.3,710.3,710.3,,,
PLRA,7.2,77.8,200.7,434.4,748.1,1141.8,1615.4,1615.4,1615.4,,,
PYCA,4.8,32.4,118.9,318.4,318.4,318.4,318.4,318.4,318.4,,,
QUAG,10.1,59.5,132.8,252.0,395.9,564.3,757.4,975.0,1217.2,,,
QUIL2,10.1,44.3,130.9,312.1,568.5,900.1,1306.9,1306.9,1306.9,,,
SCMO,4.9,69.0,138.8,233.1,328.8,425.9,524.4,624.3,725.6,,,
SCTE,4.9,20.5,58.8,137.6,248.1,390.2,564.0,564.0,564.0,,,
PICO5,2.1,21.4,83.9,216.9,216.9,216.9,216.9,216.9,216.9,,,
PHCA,9.9,57.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,,,
PHDA4,3.7,10.8,17.5,24.2,31.0,38.1,45.6,45.6,45.6,,,
WARO,0.7,4.6,11.2,19.5,28.6,37.7,45.7,51.8,51.8,,,
BDL OTHER,13.5,52.0,138.7,308.2,539.5,832.4,832.4,832.4,832.4,,,
BDM OTHER,4.8,32.4,118.9,318.4,318.4,318.4,318.4,318.4,318.4,,,
BDS OTHER,8.0,40.5,130.4,327.2,327.2,327.2,327.2,327.2,327.2,,,
BEL OTHER,13.1,48.5,124.1,267.3,458.7,698.4,986.5,986.5,986.5,,,
BEM OTHER,2.8,26.5,107.4,299.7,588.6,974.2,1456.3,1456.3,1456.3,,,
BES OTHER,4.9,20.5,58.8,137.6,248.1,390.2,564.0,564.0,564.0,,,
CEL OTHER,5.8,26.9,82.1,199.6,367.5,585.7,854.2,1173.0,1542.0,,,
CEM OTHER,8.1,29.3,73.8,156.9,267.1,404.4,568.9,568.9,568.9,,,
CES OTHER,2.1,21.4,83.9,216.9,216.9,216.9,216.9,216.9,216.9,,,
PEL OTHER,9.9,57.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,,,
PEM OTHER,3.7,10.8,17.5,24.2,31.0,38.1,45.6,45.6,45.6,,,
PES OTHER,0.7,4.6,11.2,19.5,28.6,37.7,45.7,51.8,51.8,,,
,3,4,5,6,7,8,9,10,11,,,
,,,,,,,,,,,,
,Leaf Surface Area (m2/tree),,,,,,0,,,,,
,,,Midpoint of DBH class (cm),,,,,,,,,
