,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
ACNE,0.1,0.8,2.4,7.9,17.3,31.1,49.7,73.3,102.4,,,,
ACPL,0.1,0.8,2.4,7.9,17.3,31.1,31.1,31.1,31.1,,,,
ACRU,0.1,0.5,2.4,7.9,17.3,17.3,17.3,17.3,17.3,,,,
ACSA1,0.1,0.8,2.4,7.9,17.3,31.1,49.7,73.3,102.4,,,,
ACSA2,0.1,0.8,2.4,7.9,17.3,31.1,49.7,73.3,102.4,,,,
CEOC,0.0,0.3,0.9,3.7,9.0,17.5,29.4,44.7,63.0,,,,
FRAM,0.0,0.7,2.3,8.0,18.4,34.3,56.5,56.5,56.5,,,,
FRPE,0.0,0.4,2.3,8.0,18.4,34.3,56.5,85.5,121.9,,,,
GIBI,0.0,0.2,1.0,3.9,9.2,17.0,17.0,17.0,17.0,,,,
GLTR,0.1,0.6,2.0,6.6,14.7,26.7,26.7,26.7,26.7,,,,
MA2,0.1,0.4,2.0,6.6,14.7,14.7,14.7,14.7,14.7,,,,
PICO5,0.0,0.1,0.6,2.4,2.4,2.4,2.4,2.4,2.4,,,,
PINI,0.0,0.1,0.6,2.4,5.8,10.7,10.7,10.7,10.7,,,,
PIPO,0.0,0.1,0.6,2.5,7.3,16.3,16.3,16.3,16.3,,,,
QUPA,0.0,0.4,2.2,7.8,17.9,33.2,54.3,81.9,81.9,,,,
QURU,0.0,0.4,2.2,7.8,17.9,33.2,33.2,33.2,33.2,,,,
TIAM,0.0,0.4,2.2,7.8,17.9,33.2,54.3,81.9,116.4,,,,
TICO,0.0,0.7,2.2,7.8,17.9,33.2,33.2,33.2,33.2,,,,
ULAM,0.1,0.6,2.0,6.6,14.7,26.7,43.0,63.9,89.8,,,,
ULPU,0.1,0.6,2.0,6.6,14.7,26.7,43.0,63.9,89.8,,,,
ILOP,0.1,0.4,2.0,6.6,14.7,14.7,14.7,14.7,14.7,,,,
MAGR,0.0,0.2,1.1,4.0,9.6,18.1,30.0,45.6,45.6,,,,
QUNI,0.0,0.7,2.2,7.8,17.9,33.2,33.2,33.2,33.2,,,,
BDL OTHER,0.0,0.4,2.3,8.0,18.4,34.3,56.5,85.5,121.9,,,,
BDM OTHER,0.1,0.8,2.4,7.9,17.3,31.1,31.1,31.1,31.1,,,,
BDS OTHER,0.1,0.4,2.0,6.6,14.7,14.7,14.7,14.7,14.7,,,,
CEL OTHER,0.0,0.1,0.6,2.5,7.3,16.3,16.3,16.3,16.3,,,,
CEM OTHER,0.0,0.1,0.6,2.4,5.8,10.7,10.7,10.7,10.7,,,,
CES OTHER,0.0,0.1,0.6,2.4,2.4,2.4,2.4,2.4,2.4,,,,
BEL OTHER,0.0,0.7,2.2,7.8,17.9,33.2,33.2,33.2,33.2,,,,
BEM OTHER,0.0,0.2,1.1,4.0,9.6,18.1,30.0,45.6,45.6,,,,
BES OTHER,0.1,0.4,2.0,6.6,14.7,14.7,14.7,14.7,14.7,,,,
