#VALUE!,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
BABL,4.5,17.8,29.3,-3.1,-3.1,-3.1,-3.1,-3.1,-3.1,,,,
CAEQ,4.3,18.5,50.6,104.3,160.9,226.2,294.3,363.3,438.8,,,,
CAIN4,2.2,12.4,27.9,47.0,63.6,73.7,78.6,-20.9,-21.7,,,,
CANE33,3.5,20.8,46.7,74.6,90.9,90.0,61.1,-27.6,-28.4,,,,
CISP2,5.8,20.2,34.2,11.2,-7.0,-7.0,-7.0,-7.0,-7.0,,,,
COERA2,2.8,15.0,48.6,126.4,226.2,367.3,491.1,666.1,824.6,,,,
COSU2,2.1,10.3,22.0,26.6,-5.2,-5.2,-5.2,-5.2,-5.2,,,,
DERE,3.4,10.8,20.7,33.7,38.0,14.2,-11.3,-11.3,-11.3,,,,
ELOR2,2.0,15.7,51.3,119.0,216.5,320.2,-18.9,-18.9,-18.9,,,,
FIBE,1.3,8.8,28.1,57.8,90.1,123.5,156.9,189.8,221.5,,,,
FIDE6,3.9,16.3,44.0,84.7,126.0,-12.9,-12.9,-12.9,-12.9,,,,
ILPA2,1.3,5.2,13.6,22.3,-4.6,-4.6,-4.6,-4.6,-4.6,,,,
LASP,3.8,16.3,43.9,75.8,88.8,70.8,-15.7,-15.7,-15.7,,,,
MEQU,6.5,20.6,43.9,81.0,118.5,156.9,189.2,-23.4,-23.4,,,,
PISA2,4.6,13.5,35.9,73.4,117.9,167.0,211.9,263.8,314.6,,,,
SWMA,0.7,7.6,23.6,47.1,71.3,89.6,102.6,-23.4,-24.2,,,,
TAAR,2.6,12.8,24.5,24.8,-5.3,-5.3,-5.3,-5.3,-5.3,,,,
TACH,2.3,19.9,46.3,75.9,97.9,100.6,70.8,-26.9,-27.7,,,,
TAPA,2.4,12.8,37.0,72.2,112.9,153.9,198.5,-23.4,-23.4,,,,
PIRA,0.5,3.0,11.3,27.2,46.8,71.3,93.5,114.5,132.3,,,,
PIBR2,2.5,11.4,33.9,55.0,46.8,-2.9,-2.9,-2.9,-2.9,,,,
PICO5,0.5,5.3,13.6,12.0,-1.4,-1.4,-1.4,-1.4,-1.4,,,,
CONU,13.9,12.3,10.1,7.7,6.1,4.6,2.9,1.2,-0.2,,,,
PHDA4,5.5,6.2,6.0,5.8,5.2,3.9,1.0,-2.4,-2.4,,,,
VEME,11.6,7.4,2.4,0.5,-1.3,-1.3,-1.3,-1.3,-1.3,,,,
BDL OTHER,4.6,13.5,35.9,73.4,117.9,167.0,211.9,263.8,314.6,,,,
BDM OTHER,3.5,20.8,46.7,74.6,90.9,90.0,61.1,-27.6,-28.4,,,,
BDS OTHER,3.4,10.8,20.7,33.7,38.0,14.2,-11.3,-11.3,-11.3,,,,
BEL OTHER,1.3,8.8,28.1,57.8,90.1,123.5,156.9,189.8,221.5,,,,
BEM OTHER,5.8,20.2,34.2,11.2,-7.0,-7.0,-7.0,-7.0,-7.0,,,,
BES OTHER,4.5,17.8,29.3,-3.1,-3.1,-3.1,-3.1,-3.1,-3.1,,,,
CEL OTHER,0.5,3.0,11.3,27.2,46.8,71.3,93.5,114.5,132.3,,,,
CEM OTHER,2.5,11.4,33.9,55.0,46.8,-2.9,-2.9,-2.9,-2.9,,,,
CES OTHER,0.5,5.3,13.6,12.0,-1.4,-1.4,-1.4,-1.4,-1.4,,,,
PEL OTHER,13.9,12.3,10.1,7.7,6.1,4.6,2.9,1.2,-0.2,,,,
PEM OTHER,5.5,6.2,6.0,5.8,5.2,3.9,1.0,-2.4,-2.4,,,,
PES OTHER,11.6,7.4,2.4,0.5,-1.3,-1.3,-1.3,-1.3,-1.3,,,,
,2,3,4,5,6,7,8,9,10,,,,
,,,,,,,,,,,,,
0,CO2 Sequestered less Releases(kg/tree),,,,,,0,,,,,,
,,,Midpoint of DBH class (cm),,,,,,,,,,
