#VALUE!,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
ACPL,4.2,16.9,29.7,41.3,43.1,34.0,12.6,-25.9,-67.0,,,,
ACRU,2.4,16.1,34.7,51.2,54.0,33.1,-42.9,-42.9,-42.9,,,,
ACSA1,3.9,11.8,31.9,63.4,100.1,143.7,185.7,232.1,277.8,,,,
ACSA2,7.6,29.7,54.8,72.1,61.5,14.4,-58.9,-60.2,-61.6,,,,
CASP,0.4,9.9,22.6,33.2,35.3,30.4,19.7,2.9,-18.2,,,,
CECA,0.7,6.5,16.9,10.2,-6.5,-6.5,-6.5,-6.5,-6.5,,,,
CEOC,11.7,39.9,70.2,105.6,132.0,146.3,149.9,142.5,123.6,,,,
FRAM,4.1,30.4,66.0,113.4,144.6,160.5,-72.0,-72.0,-72.0,,,,
FRPE,6.6,30.9,66.3,109.9,132.1,119.4,57.1,-98.5,-99.9,,,,
GLTR,4.1,37.0,81.8,110.2,60.8,-50.0,-50.0,-50.0,-50.0,,,,
ILOP,1.6,11.4,33.0,71.0,-12.2,-12.2,-12.2,-12.2,-12.2,,,,
JUNI,0.9,17.5,44.8,77.6,94.0,92.1,73.7,-100.2,-101.6,,,,
MA2,2.1,17.7,41.8,61.4,43.6,-32.2,-32.2,-32.2,-32.2,,,,
MAGR,0.5,7.6,27.7,69.5,124.2,196.5,276.6,360.8,-86.5,,,,
MO,0.4,5.6,17.6,40.0,64.2,90.3,117.3,144.5,169.0,,,,
PHCA,7.2,5.5,3.2,0.5,-0.8,-2.3,-4.2,-6.7,-6.7,,,,
PHDA4,5.0,5.1,4.2,3.8,2.9,1.4,-1.7,-3.7,-5.9,,,,
PICO5,-0.1,4.0,12.1,10.6,-3.7,-3.7,-3.7,-3.7,-3.7,,,,
PINI,0.3,4.5,15.2,35.2,53.7,62.4,-27.2,-27.2,-27.2,,,,
PIPU,-0.2,2.5,10.2,18.6,19.4,13.3,-19.0,-19.0,-19.0,,,,
PIST,0.0,2.6,8.1,13.8,11.3,-14.9,-16.2,-17.6,-17.6,,,,
PODE,6.6,36.8,69.2,89.8,87.5,53.0,-38.5,-38.5,-38.5,,,,
PYCA,3.4,29.4,25.6,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,,,,
QUIL2,4.7,21.5,72.5,166.8,293.2,448.8,631.2,-166.9,-166.9,,,,
QURU,7.4,34.9,99.6,202.3,299.5,365.4,379.6,318.5,124.3,,,,
TICO,2.8,11.8,23.3,33.1,30.5,2.6,-29.8,-31.2,-31.2,,,,
ULPU,4.7,51.4,101.1,110.2,99.4,79.5,55.4,29.4,1.3,,,,
WARO,13.1,12.4,10.9,9.4,8.0,6.4,5.0,3.3,1.3,,,,
BDL OTHER,6.6,30.9,66.3,109.9,132.1,119.4,57.1,-98.5,-99.9,,,,
BDM OTHER,2.8,11.8,23.3,33.1,30.5,2.6,-29.8,-31.2,-31.2,,,,
BDS OTHER,0.7,6.5,16.9,10.2,-6.5,-6.5,-6.5,-6.5,-6.5,,,,
CEL OTHER,0.0,2.6,8.1,13.8,11.3,-14.9,-16.2,-17.6,-17.6,,,,
CEM OTHER,0.3,4.5,15.2,35.2,53.7,62.4,-27.2,-27.2,-27.2,,,,
CES OTHER,-0.1,4.0,12.1,10.6,-3.7,-3.7,-3.7,-3.7,-3.7,,,,
BEL OTHER,4.7,21.5,72.5,166.8,293.2,448.8,631.2,-166.9,-166.9,,,,
BEM OTHER,0.5,7.6,27.7,69.5,124.2,196.5,276.6,360.8,-86.5,,,,
BES OTHER,1.6,11.4,33.0,71.0,-12.2,-12.2,-12.2,-12.2,-12.2,,,,
PEL OTHER,7.2,5.5,3.2,0.5,-0.8,-2.3,-4.2,-6.7,-6.7,,,,
PEM OTHER,5.0,5.1,4.2,3.8,2.9,1.4,-1.7,-3.7,-5.9,,,,
PES OTHER,13.1,12.4,10.9,9.4,8.0,6.4,5.0,3.3,1.3,,,,
