#VALUE!,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
ACPL,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
ACRU,0.3,1.0,2.1,3.4,4.8,6.2,7.5,7.5,7.5,,,,
ACSA1,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
ACSA2,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
CASP,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
CECA,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
CEOC,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
FRAM,0.3,1.0,2.1,3.4,4.8,6.2,7.5,7.5,7.5,,,,
FRPE,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
GLTR,0.3,1.0,2.1,3.4,4.8,6.2,6.2,6.2,6.2,,,,
ILOP,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
JUNI,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
MA2,0.3,1.0,2.1,3.4,4.8,4.8,4.8,4.8,4.8,,,,
MAGR,0.3,1.0,2.1,3.4,4.8,6.2,7.5,7.5,7.5,,,,
MO,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
PHCA,0.3,1.0,2.1,3.4,3.4,3.4,3.4,3.4,3.4,,,,
PHDA4,0.3,1.0,2.1,2.1,2.1,2.1,2.1,2.1,2.1,,,,
PICO5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
PINI,0.3,1.0,2.1,3.4,4.8,6.2,6.2,6.2,6.2,,,,
PIPU,0.3,1.0,2.1,3.4,4.8,6.2,6.2,6.2,6.2,,,,
PIST,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,8.9,,,,
PODE,0.3,1.0,2.1,3.4,4.8,6.2,7.5,7.5,7.5,,,,
PYCA,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
QUIL2,0.3,1.0,2.1,3.4,4.8,6.2,7.5,7.5,7.5,,,,
QURU,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
TICO,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,8.9,,,,
ULPU,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
WARO,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
BDL OTHER,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,10.3,,,,
BDM OTHER,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,8.9,,,,
BDS OTHER,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
CEL OTHER,0.3,1.0,2.1,3.4,4.8,6.2,7.5,8.9,8.9,,,,
CEM OTHER,0.3,1.0,2.1,3.4,4.8,6.2,6.2,6.2,6.2,,,,
CES OTHER,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
BEL OTHER,0.3,1.0,2.1,3.4,4.8,6.2,7.5,7.5,7.5,,,,
BEM OTHER,0.3,1.0,2.1,3.4,4.8,6.2,7.5,7.5,7.5,,,,
BES OTHER,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
PEL OTHER,0.3,1.0,2.1,3.4,3.4,3.4,3.4,3.4,3.4,,,,
PEM OTHER,0.3,1.0,2.1,2.1,2.1,2.1,2.1,2.1,2.1,,,,
PES OTHER,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
