#VALUE!,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
ACRU,2.9,33.5,74.1,124.0,167.6,199.3,215.3,212.3,184.1,,,,
CICA,1.1,19.4,63.3,152.4,241.9,328.3,403.9,427.5,325.2,,,,
ERJA,1.5,24.3,94.8,182.8,182.8,182.8,182.8,182.8,182.8,,,,
JUSI,1.5,16.4,50.5,116.3,177.6,246.8,300.6,324.0,266.2,,,,
KOELFO,0.5,19.8,51.3,86.9,98.6,67.7,98.1,247.8,247.8,,,,
LAIN,0.7,12.5,37.9,71.1,59.2,59.2,59.2,59.2,59.2,,,,
LIST,0.9,13.2,44.9,81.9,108.3,104.2,59.8,120.7,272.3,,,,
MAGR,0.4,10.4,36.5,82.1,126.7,165.9,204.2,231.2,250.0,,,,
PIEL2,0.7,12.1,39.1,98.0,167.3,247.9,307.8,312.0,8.0,,,,
PLOC,1.5,13.7,56.7,146.2,252.3,382.0,474.8,517.3,325.2,,,,
PRCA,1.5,37.6,138.5,265.8,387.3,418.1,418.1,418.1,418.1,,,,
QULA2,2.1,27.7,85.3,202.2,357.4,515.2,682.2,845.1,1007.5,,,,
QUSH,2.1,28.9,97.3,245.5,434.0,671.2,893.1,1165.9,1376.8,,,,
QUVI,1.1,35.4,110.5,261.1,405.7,573.1,733.8,880.6,1007.9,,,,
SAPA,2.4,1.4,0.6,1.2,1.2,1.2,1.2,1.2,1.2,,,,
SYRO,3.3,2.9,2.4,2.1,1.7,1.7,1.7,1.7,1.7,,,,
THOR,3.1,112.2,217.3,160.6,588.3,588.3,588.3,588.3,588.3,,,,
TRSE6,6.5,28.1,77.0,170.2,271.7,305.8,305.8,305.8,305.8,,,,
ULPA,2.5,27.3,51.5,81.7,94.5,82.9,82.9,82.9,82.9,,,,
WARO,1.5,3.7,2.6,1.4,0.7,1.9,1.9,1.9,1.9,,,,
BDL OTHER,2.1,27.7,85.3,202.2,357.4,515.2,682.2,845.1,1007.5,,,,
BDM OTHER,2.5,27.3,51.5,81.7,94.5,82.9,82.9,82.9,82.9,,,,
BDS OTHER,0.7,12.5,37.9,71.1,59.2,59.2,59.2,59.2,59.2,,,,
CEL OTHER,0.7,12.1,39.1,98.0,167.3,247.9,307.8,312.0,8.0,,,,
CEM OTHER,1.5,16.4,50.5,116.3,177.6,246.8,300.6,324.0,266.2,,,,
CES OTHER,3.1,112.2,217.3,160.6,588.3,588.3,588.3,588.3,588.3,,,,
BEL OTHER,0.4,10.4,36.5,82.1,126.7,165.9,204.2,231.2,250.0,,,,
BEM OTHER,1.1,19.4,63.3,152.4,241.9,328.3,403.9,427.5,325.2,,,,
BES OTHER,1.5,24.3,94.8,182.8,182.8,182.8,182.8,182.8,182.8,,,,
PEL OTHER,3.3,2.9,2.4,2.1,1.7,1.7,1.7,1.7,1.7,,,,
PEM OTHER,2.4,1.4,0.6,1.2,1.2,1.2,1.2,1.2,1.2,,,,
PES OTHER,1.5,3.7,2.6,1.4,0.7,1.9,1.9,1.9,1.9,,,,
