,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,
ACFA,6.6,24.6,63.6,138.0,138.0,138.0,138.0,138.0,138.0,,,
ACSA3,1.6,21.0,90.4,258.1,511.7,511.7,511.7,511.7,511.7,,,
BRPO,4.7,22.5,70.3,173.4,321.6,321.6,321.6,321.6,321.6,,,
CEFL,7.6,33.6,99.0,235.9,429.4,429.4,429.4,429.4,429.4,,,
CHLI,5.6,20.4,55.5,144.4,328.0,328.0,328.0,328.0,328.0,,,
EUMI2,9.6,41.7,122.1,289.4,525.5,830.4,830.4,830.4,830.4,,,
FRUH,6.4,36.5,125.2,324.8,617.3,1002.7,1002.7,1002.7,1002.7,,,
FRVE,15.7,50.6,113.3,220.6,363.2,552.7,804.4,804.4,804.4,,,
MOAL,21.5,65.8,135.9,236.8,346.7,466.5,597.0,739.2,739.2,,,
OLEU,7.4,23.2,50.0,92.0,142.7,203.7,203.7,203.7,203.7,,,
PAAC,8.9,35.0,94.4,211.8,372.7,577.1,577.1,577.1,577.1,,,
PHCA,9.9,57.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,,,
PHDA4,3.7,10.8,17.5,24.2,31.0,38.1,45.6,45.6,45.6,,,
PIBR2,6.1,21.6,73.5,196.1,379.7,379.7,379.7,379.7,379.7,,,
PICH,4.8,28.9,101.2,265.0,265.0,265.0,265.0,265.0,265.0,,,
PICO5,2.1,21.4,83.9,216.9,216.9,216.9,216.9,216.9,216.9,,,
PIEL2,7.4,25.9,67.0,161.3,335.5,335.5,335.5,335.5,335.5,,,
PIHA,5.7,29.6,96.5,243.9,457.7,738.0,1084.7,1497.7,1497.7,,,
PRCH,9.1,38.8,111.8,262.5,474.0,746.3,746.3,746.3,746.3,,,
QUVI,7.6,31.6,89.7,208.1,373.5,585.7,585.7,585.7,585.7,,,
RHLA,10.5,34.4,77.8,149.6,237.3,341.0,341.0,341.0,341.0,,,
ULPA,8.3,51.5,182.9,482.5,924.2,924.2,924.2,924.2,924.2,,,
WAFI,7.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,,,
WARO,0.9,8.2,19.5,30.5,37.3,37.3,37.3,37.3,37.3,,,
BDL OTHER,6.4,36.5,125.2,324.8,617.3,1002.7,1002.7,1002.7,1002.7,,,
BDM OTHER,9.1,38.8,111.8,262.5,474.0,746.3,746.3,746.3,746.3,,,
BDS OTHER,6.6,24.6,63.6,138.0,138.0,138.0,138.0,138.0,138.0,,,
CEL OTHER,5.7,29.6,96.5,243.9,457.7,738.0,1084.7,1497.7,1497.7,,,
CEM OTHER,6.1,21.6,73.5,196.1,379.7,379.7,379.7,379.7,379.7,,,
CES OTHER,2.1,21.4,83.9,216.9,216.9,216.9,216.9,216.9,216.9,,,
BEL OTHER,9.6,41.7,122.1,289.4,525.5,830.4,830.4,830.4,830.4,,,
BEM OTHER,4.7,22.5,70.3,173.4,321.6,321.6,321.6,321.6,321.6,,,
BES OTHER,10.5,34.4,77.8,149.6,237.3,341.0,341.0,341.0,341.0,,,
PEL OTHER,9.9,57.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,,,
PEM OTHER,3.7,10.8,17.5,24.2,31.0,38.1,45.6,45.6,45.6,,,
PES OTHER,0.9,8.2,19.5,30.5,37.3,37.3,37.3,37.3,37.3,,,
