,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
ACMA,0.1,0.4,2.1,6.9,15.1,27.2,43.4,64.2,64.2,,,,
ACPL,0.1,0.4,2.1,6.9,15.1,27.2,43.4,64.2,64.2,,,,
ACRU,0.1,0.3,1.5,4.6,9.6,16.6,25.8,25.8,25.8,,,,
ACSA2,0.1,0.4,2.1,6.9,15.1,27.2,43.4,43.4,43.4,,,,
BEPE,0.0,0.3,1.3,4.4,4.4,4.4,4.4,4.4,4.4,,,,
CABEF,0.0,0.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,,,,
CADE2,0.0,0.1,0.5,1.9,4.6,4.6,4.6,4.6,4.6,,,,
CRLA80,0.0,0.1,0.8,2.8,2.8,2.8,2.8,2.8,2.8,,,,
FASYAT,0.0,0.5,2.8,9.3,20.9,38.1,38.1,38.1,38.1,,,,
FRLA,0.0,0.4,2.0,7.0,16.1,30.0,49.4,49.4,49.4,,,,
ILOP,0.1,0.3,1.7,5.8,12.8,12.8,12.8,12.8,12.8,,,,
LIST,0.0,0.1,0.9,3.3,7.6,7.6,7.6,7.6,7.6,,,,
MOAL,0.0,0.1,0.8,3.1,7.1,7.1,7.1,7.1,7.1,,,,
PICO5,0.0,0.1,0.4,1.5,1.5,1.5,1.5,1.5,1.5,,,,
POTR2,0.2,0.2,1.1,4.4,10.9,21.3,35.9,54.7,77.1,,,,
PRCEKW,0.0,0.3,2.0,7.8,7.8,7.8,7.8,7.8,7.8,,,,
PRSE2,0.0,0.3,2.0,7.8,18.8,36.2,61.2,94.8,94.8,,,,
PSME,0.0,0.2,0.6,2.5,6.3,12.2,20.3,30.3,30.3,,,,
PYAN,0.0,0.3,1.7,1.7,1.7,1.7,1.7,1.7,1.7,,,,
PYKA,0.0,0.3,1.7,5.8,12.8,23.3,23.3,23.3,23.3,,,,
QUAG,0.1,0.4,2.0,6.3,13.3,23.1,35.6,51.1,69.4,,,,
QURU,0.0,0.4,2.0,6.8,15.7,29.0,47.5,71.7,71.7,,,,
TIAM,0.0,0.2,1.4,4.9,11.5,21.8,36.3,36.3,36.3,,,,
TICO,0.0,0.2,1.4,4.9,11.5,21.8,36.3,36.3,36.3,,,,
ULAM,0.0,0.3,1.5,5.2,11.9,22.2,36.4,55.0,55.0,,,,
PHCA,0.2,0.3,0.6,0.9,1.1,1.3,1.4,1.6,1.6,,,,
PHDA4,0.2,0.3,0.6,0.9,1.2,1.5,1.6,1.6,1.6,,,,
WARO,0.6,0.6,1.2,1.6,2.0,2.2,2.3,2.4,2.4,,,,
BDL OTHER,0.1,0.4,2.1,6.9,15.1,27.2,43.4,64.2,64.2,,,,
BDM OTHER,0.0,0.2,1.4,4.9,11.5,21.8,36.3,36.3,36.3,,,,
BDS OTHER,0.0,0.3,2.0,7.8,18.8,36.2,61.2,94.8,94.8,,,,
BEL OTHER,0.1,0.4,2.0,6.3,13.3,23.1,35.6,51.1,69.4,,,,
BEM OTHER,0.1,0.3,1.7,5.8,12.8,12.8,12.8,12.8,12.8,,,,
BES OTHER,0.0,0.3,1.7,5.8,12.8,23.3,23.3,23.3,23.3,,,,
CEL OTHER,0.0,0.2,0.6,2.5,6.3,12.2,20.3,30.3,30.3,,,,
CEM OTHER,0.0,0.1,0.5,1.9,4.6,4.6,4.6,4.6,4.6,,,,
CES OTHER,0.0,0.1,0.4,1.5,1.5,1.5,1.5,1.5,1.5,,,,
,2,3,4,5,6,7,8,9,10,,,,
,,,,,,,,,,,,,
,CO2 Decomposition (kg/tree),,,,,,0,,,,,,
,,,Midpoint of DBH class (cm),,,,,,,,,,
