,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
CACI,0.0,0.3,2.1,2.1,2.1,2.1,2.1,2.1,2.1,,,,
CEDE,0.0,0.3,1.7,6.3,14.7,27.4,45.1,68.1,96.9,,,,
CESI3,0.0,0.5,2.7,8.6,18.3,31.8,49.2,49.2,49.2,,,,
CICA,0.0,0.5,2.8,9.6,21.4,38.7,62.0,91.6,91.6,,,,
CUAN,0.0,0.1,3.3,9.6,9.6,9.6,9.6,9.6,9.6,,,,
EUFI81,0.0,0.3,2.1,7.9,18.6,35.2,58.2,88.4,126.2,,,,
FIMI,0.0,0.0,1.5,6.0,14.7,28.3,28.3,28.3,28.3,,,,
JAMI,0.0,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3,,,,
LIST,0.0,0.4,2.0,7.2,7.2,7.2,7.2,7.2,7.2,,,,
MAGR,0.0,0.4,2.1,7.2,16.0,29.0,29.0,29.0,29.0,,,,
MEEX,0.0,0.6,3.2,10.2,21.6,37.7,37.7,37.7,37.7,,,,
MEQU,0.0,0.4,2.5,9.1,21.3,39.9,65.6,65.6,65.6,,,,
PHCA,0.5,0.9,1.6,2.2,2.8,3.3,3.6,3.9,3.9,,,,
PHDA4,0.4,1.0,1.6,2.2,2.7,3.3,3.9,4.5,4.5,,,,
PIBR2,0.0,0.0,1.4,5.4,12.4,12.4,12.4,12.4,12.4,,,,
PICA,0.0,0.1,2.0,7.3,17.0,31.8,52.5,52.5,52.5,,,,
PICO5,0.0,0.2,1.3,5.3,5.3,5.3,5.3,5.3,5.3,,,,
PIUN,0.0,0.5,2.7,9.2,20.4,20.4,20.4,20.4,20.4,,,,
PLAC,0.0,0.1,2.4,9.1,22.0,22.0,22.0,22.0,22.0,,,,
POMA,0.0,0.3,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,,,
SCTE,0.0,0.1,2.6,8.5,18.1,18.1,18.1,18.1,18.1,,,,
TRCO,0.0,0.1,3.4,3.4,3.4,3.4,3.4,3.4,3.4,,,,
WARO,0.1,1.6,2.9,4.1,5.0,5.6,5.9,6.0,6.0,,,,
BDL OTHER,0.0,0.1,2.4,9.1,22.0,22.0,22.0,22.0,22.0,,,,
BDM OTHER,0.0,0.4,2.0,7.2,7.2,7.2,7.2,7.2,7.2,,,,
BDS OTHER,0.0,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3,,,,
CEL OTHER,0.0,0.3,1.7,6.3,14.7,27.4,45.1,68.1,96.9,,,,
CEM OTHER,0.0,0.0,1.4,5.4,12.4,12.4,12.4,12.4,12.4,,,,
CES OTHER,0.0,0.2,1.3,5.3,5.3,5.3,5.3,5.3,5.3,,,,
BEL OTHER,0.0,0.3,2.1,7.9,18.6,35.2,58.2,88.4,126.2,,,,
BEM OTHER,0.0,0.5,2.8,9.6,21.4,38.7,62.0,91.6,91.6,,,,
BES OTHER,0.0,0.3,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,,,
PEL OTHER,0.5,0.9,1.6,2.2,2.8,3.3,3.6,3.9,3.9,,,,
PEM OTHER,0.4,1.0,1.6,2.2,2.7,3.3,3.9,4.5,4.5,,,,
PES OTHER,0.1,1.6,2.9,4.1,5.0,5.6,5.9,6.0,6.0,,,,
