,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
ACRU,2.0,33.6,81.8,159.7,210.2,229.9,181.6,-49.5,-49.8,,,,
BUCA,3.1,1.4,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,,,
CAIL,1.7,18.4,59.4,98.0,124.3,136.0,134.2,117.5,-95.3,,,,
CELA,0.4,8.8,31.5,61.7,89.2,114.4,131.2,144.4,151.9,,,,
COFL,3.9,16.3,21.6,15.2,-7.5,-7.9,-7.9,-7.9,-7.9,,,,
GLTR,1.7,20.0,29.6,22.9,-7.5,-7.9,-7.9,-7.9,-7.9,,,,
ILOP,3.6,17.3,43.8,77.1,102.9,-15.5,-15.5,-15.5,-15.5,,,,
JUVI,0.6,8.3,27.2,74.3,121.5,184.1,242.3,313.1,-34.2,,,,
LAIN,1.0,6.4,18.3,28.0,13.9,-6.7,-6.7,-6.7,-6.7,,,,
LIST,0.4,11.6,41.9,90.3,121.6,127.4,40.9,-28.2,-28.2,,,,
MAGR,0.4,8.6,27.1,59.8,91.6,123.9,147.2,-28.9,-29.3,,,,
PHCA,7.6,6.7,5.4,4.0,2.9,1.6,-0.1,-2.4,-2.4,,,,
PICO5,0.3,8.1,24.1,23.3,-4.4,-4.4,-4.4,-4.4,-4.4,,,,
PITA,0.6,11.4,42.0,90.8,131.6,171.0,202.1,227.4,243.2,,,,
PLOC,1.0,9.3,39.1,82.8,142.7,196.3,257.6,304.1,349.4,,,,
PYCA,4.1,21.7,65.5,118.8,162.8,191.9,-27.3,-27.3,-27.3,,,,
QULA2,1.2,30.7,85.4,161.9,230.8,280.1,315.8,334.1,341.6,,,,
QUNI,4.0,23.6,74.8,146.2,198.9,234.3,259.7,270.9,270.0,,,,
QUPH,3.7,23.7,72.3,141.8,224.4,292.9,346.2,374.9,370.9,,,,
QUVI,0.8,42.5,107.1,173.9,216.6,232.2,230.4,212.5,181.1,,,,
SAPA,4.7,5.8,5.3,3.7,-1.4,-1.4,-1.4,-1.4,-1.4,,,,
BDL OTHER,1.7,18.4,59.4,98.0,124.3,136.0,134.2,117.5,-95.3,,,,
BDM OTHER,4.1,21.7,65.5,118.8,162.8,191.9,-27.3,-27.3,-27.3,,,,
BDS OTHER,1.0,6.4,18.3,28.0,13.9,-6.7,-6.7,-6.7,-6.7,,,,
CEL OTHER,0.6,11.4,42.0,90.8,131.6,171.0,202.1,227.4,243.2,,,,
CEM OTHER,0.6,8.3,27.2,74.3,121.5,184.1,242.3,313.1,-34.2,,,,
CES OTHER,0.3,8.1,24.1,23.3,-4.4,-4.4,-4.4,-4.4,-4.4,,,,
BEL OTHER,0.8,42.5,107.1,173.9,216.6,232.2,230.4,212.5,181.1,,,,
BEM OTHER,0.4,8.6,27.1,59.8,91.6,123.9,147.2,-28.9,-29.3,,,,
BES OTHER,3.6,17.3,43.8,77.1,102.9,-15.5,-15.5,-15.5,-15.5,,,,
PEL OTHER,7.6,6.7,5.4,4.0,2.9,1.6,-0.1,-2.4,-2.4,,,,
PEM OTHER,4.7,5.8,5.3,3.7,-1.4,-1.4,-1.4,-1.4,-1.4,,,,
PES OTHER,3.1,1.4,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,,,
